user_id,gate,gamerounds_sum,retention_day,retention_week
91010,50,70,FALSE,FALSE
91027,30,2,FALSE,FALSE
91045,50,44,FALSE,FALSE
92061,50,98,TRUE,FALSE
92161,30,18,FALSE,FALSE
92162,30,9,FALSE,FALSE
92168,50,6,FALSE,FALSE
92286,30,3,TRUE,FALSE
92463,50,2,FALSE,FALSE
92638,50,54,FALSE,FALSE
92789,50,4,FALSE,FALSE
92914,50,13,FALSE,TRUE
93014,30,0,FALSE,FALSE
93131,50,8,FALSE,FALSE
93166,30,10,TRUE,FALSE
93241,30,18,FALSE,FALSE
93289,50,0,FALSE,FALSE
93646,30,33,FALSE,FALSE
93914,50,9,FALSE,FALSE
93957,30,6,FALSE,TRUE
93997,30,2,FALSE,FALSE
94159,30,79,TRUE,TRUE
94282,50,9,FALSE,FALSE
94407,30,1,FALSE,FALSE
94455,50,35,TRUE,TRUE
94639,30,4,FALSE,FALSE
94768,30,9,FALSE,FALSE
94904,30,43,TRUE,FALSE
95033,30,42,TRUE,FALSE
95357,50,6,TRUE,TRUE
95371,30,282,TRUE,TRUE
95530,30,11,FALSE,FALSE
95696,50,42,FALSE,TRUE
95946,30,16,FALSE,FALSE
96038,50,132,FALSE,TRUE
96058,30,49,TRUE,TRUE
96076,30,95,TRUE,TRUE
96123,50,3,FALSE,FALSE
96471,30,183,TRUE,FALSE
96535,50,24,FALSE,FALSE
96561,50,112,TRUE,TRUE
96675,30,70,TRUE,TRUE
96744,30,332,TRUE,TRUE
96745,50,100,TRUE,TRUE
97019,30,3,FALSE,FALSE
97308,30,798,TRUE,TRUE
97461,50,4,FALSE,FALSE
97741,30,0,FALSE,FALSE
97754,30,27,TRUE,FALSE
97777,50,41,TRUE,FALSE
97849,30,81,TRUE,TRUE
97873,50,49,TRUE,FALSE
97971,30,142,TRUE,TRUE
98151,30,31,FALSE,FALSE
98229,30,5,TRUE,FALSE
98354,50,35,FALSE,FALSE
98592,50,4,FALSE,FALSE
98833,30,3,FALSE,FALSE
98955,30,16,FALSE,FALSE
99178,30,12,FALSE,FALSE
99252,50,48,TRUE,FALSE
99264,30,8,TRUE,FALSE
99307,50,6,TRUE,FALSE
99411,50,13,FALSE,FALSE
99583,50,35,TRUE,FALSE
99630,30,4,FALSE,FALSE
99631,50,9,TRUE,FALSE
99806,30,7,TRUE,FALSE
99912,50,27,TRUE,FALSE
99928,50,83,TRUE,FALSE
99944,50,3,FALSE,FALSE
99976,30,3,FALSE,FALSE
100026,50,3,FALSE,FALSE
100084,30,143,FALSE,TRUE
100151,50,39,TRUE,TRUE
100214,50,114,TRUE,TRUE
100367,30,71,TRUE,FALSE
100511,30,13,FALSE,FALSE
100556,50,63,TRUE,TRUE
100585,30,75,TRUE,FALSE
100807,30,27,TRUE,FALSE
100899,50,15,FALSE,FALSE
100933,30,8,FALSE,FALSE
101024,50,17,TRUE,FALSE
101041,30,95,TRUE,FALSE
101248,50,6,FALSE,FALSE
101591,30,186,TRUE,TRUE
101601,30,50,TRUE,FALSE
101664,30,129,TRUE,FALSE
101675,50,1,FALSE,FALSE
101697,50,4,TRUE,FALSE
101864,50,30,FALSE,FALSE
101880,30,1,FALSE,FALSE
101884,50,3,FALSE,FALSE
101915,30,164,TRUE,TRUE
101953,50,1,TRUE,FALSE
101961,50,9,FALSE,FALSE
102182,50,6,FALSE,FALSE
102302,50,78,FALSE,TRUE
102540,30,249,TRUE,TRUE
102573,50,34,FALSE,FALSE
102598,30,29,TRUE,FALSE
102742,50,18,TRUE,FALSE
102748,50,4,FALSE,FALSE
102753,30,14,FALSE,FALSE
102931,30,2,FALSE,FALSE
102977,30,8,FALSE,TRUE
103095,50,47,TRUE,FALSE
103308,50,3,FALSE,FALSE
103414,30,345,TRUE,FALSE
103463,50,1,FALSE,FALSE
103498,30,50,TRUE,TRUE
103555,30,13,FALSE,FALSE
103557,50,57,TRUE,FALSE
103625,30,7,FALSE,FALSE
103714,30,13,TRUE,FALSE
103804,30,27,FALSE,FALSE
104157,50,59,TRUE,FALSE
104158,50,16,TRUE,TRUE
104211,30,51,FALSE,FALSE
104553,30,4,FALSE,FALSE
104563,50,7,FALSE,FALSE
104577,30,546,TRUE,TRUE
104592,50,45,FALSE,FALSE
104686,30,28,TRUE,FALSE
104694,30,82,FALSE,TRUE
104796,30,394,TRUE,TRUE
104800,30,5,FALSE,FALSE
104899,50,227,TRUE,TRUE
104999,50,258,FALSE,TRUE
105277,30,56,TRUE,FALSE
105342,50,0,FALSE,FALSE
105632,50,52,FALSE,FALSE
105700,30,8,FALSE,FALSE
105948,30,0,FALSE,FALSE
106093,30,5,FALSE,FALSE
106422,50,8,FALSE,FALSE
106423,30,1,FALSE,FALSE
106447,30,19,TRUE,FALSE
106487,30,11,FALSE,FALSE
106523,50,6,FALSE,FALSE
106600,30,375,TRUE,TRUE
106828,30,9,FALSE,FALSE
106895,30,4,FALSE,FALSE
107040,50,57,TRUE,FALSE
107169,50,2,FALSE,FALSE
107563,30,39,FALSE,FALSE
107617,30,8,FALSE,FALSE
107662,30,1,FALSE,FALSE
107670,30,7,FALSE,FALSE
107936,50,2,FALSE,FALSE
107981,30,51,TRUE,FALSE
108052,50,4,FALSE,FALSE
108068,30,0,FALSE,FALSE
108134,30,54,FALSE,TRUE
108287,30,10,FALSE,FALSE
108303,50,11,FALSE,FALSE
108320,50,3,FALSE,FALSE
108454,30,35,FALSE,TRUE
108535,50,39,FALSE,FALSE
108608,30,7,FALSE,FALSE
108668,50,19,TRUE,FALSE
108753,50,3,TRUE,FALSE
109109,30,7,FALSE,FALSE
109111,50,6,TRUE,FALSE
109151,50,109,TRUE,FALSE
109158,50,106,TRUE,FALSE
109300,50,0,FALSE,FALSE
109366,50,158,TRUE,TRUE
109431,30,60,TRUE,FALSE
109458,50,0,FALSE,FALSE
109556,30,13,TRUE,FALSE
109578,30,35,FALSE,FALSE
109745,50,7,FALSE,FALSE
109757,30,29,TRUE,TRUE
109796,50,0,FALSE,FALSE
109838,30,9,FALSE,FALSE
109991,30,519,TRUE,TRUE
110004,30,73,TRUE,FALSE
110329,50,2,FALSE,FALSE
110479,30,0,FALSE,TRUE
110528,30,5,FALSE,FALSE
110634,30,10,FALSE,FALSE
110750,50,10,FALSE,FALSE
111162,30,5,TRUE,FALSE
111196,50,52,TRUE,FALSE
111362,50,56,TRUE,FALSE
111382,50,42,TRUE,TRUE
111496,30,26,FALSE,FALSE
111540,50,19,FALSE,FALSE
111949,30,20,TRUE,FALSE
111961,50,34,FALSE,FALSE
111981,50,1,FALSE,FALSE
112127,30,7,TRUE,FALSE
112216,50,77,FALSE,FALSE
112251,30,9,FALSE,FALSE
112355,50,0,FALSE,FALSE
112365,50,41,TRUE,FALSE
112375,30,26,TRUE,FALSE
112718,30,553,TRUE,TRUE
113086,50,11,FALSE,FALSE
113087,50,260,TRUE,TRUE
113325,30,86,TRUE,TRUE
113378,50,47,FALSE,TRUE
113462,30,175,TRUE,FALSE
113497,30,28,TRUE,FALSE
113563,30,11,FALSE,FALSE
113607,30,25,FALSE,FALSE
113621,50,44,TRUE,TRUE
113666,30,81,TRUE,TRUE
113725,50,47,TRUE,FALSE
113800,30,37,TRUE,FALSE
113888,30,11,TRUE,FALSE
114118,30,3,FALSE,FALSE
114278,30,2,FALSE,FALSE
114320,30,26,TRUE,FALSE
114360,50,2,FALSE,FALSE
114521,30,0,FALSE,FALSE
114532,30,8,FALSE,FALSE
114626,50,11,TRUE,FALSE
114859,30,23,FALSE,FALSE
114985,50,3,TRUE,FALSE
115234,30,123,FALSE,TRUE
115235,30,2,FALSE,FALSE
115498,50,104,TRUE,FALSE
115774,50,28,TRUE,FALSE
115813,50,1,FALSE,FALSE
115854,50,21,TRUE,FALSE
115980,50,3,FALSE,FALSE
116002,30,281,TRUE,TRUE
116099,50,19,TRUE,FALSE
116198,30,20,FALSE,FALSE
116247,30,240,FALSE,TRUE
116336,30,2,FALSE,FALSE
116382,50,69,TRUE,TRUE
116423,30,33,FALSE,FALSE
116430,30,15,FALSE,FALSE
116439,50,14,TRUE,FALSE
116590,30,45,TRUE,FALSE
116653,50,17,FALSE,FALSE
116793,50,275,TRUE,TRUE
116828,30,11,TRUE,FALSE
117026,30,317,TRUE,FALSE
117186,50,2,FALSE,FALSE
117195,50,1,FALSE,FALSE
117242,30,90,TRUE,FALSE
117481,30,15,TRUE,FALSE
117700,50,90,TRUE,FALSE
117728,50,14,FALSE,FALSE
117763,50,6,FALSE,FALSE
117868,30,190,TRUE,FALSE
117918,50,11,TRUE,FALSE
117992,30,142,TRUE,TRUE
118091,50,8,FALSE,FALSE
118189,30,50,FALSE,FALSE
118204,30,3,FALSE,FALSE
118555,50,6,FALSE,FALSE
118654,50,192,FALSE,TRUE
118690,30,8,FALSE,FALSE
118773,50,0,FALSE,FALSE
119142,30,28,FALSE,FALSE
119209,50,343,FALSE,TRUE
119231,30,6,TRUE,FALSE
119331,30,10,FALSE,TRUE
119464,30,2,TRUE,FALSE
119507,30,3,FALSE,FALSE
119591,50,11,FALSE,FALSE
119742,30,191,TRUE,TRUE
119784,30,2,FALSE,FALSE
120131,50,3,FALSE,FALSE
120587,30,45,FALSE,FALSE
120662,50,8,TRUE,TRUE
120664,50,20,TRUE,FALSE
120771,30,16,FALSE,FALSE
120978,30,18,FALSE,FALSE
121148,50,52,FALSE,FALSE
121179,30,3,FALSE,FALSE
121303,30,1374,TRUE,TRUE
121409,30,2,FALSE,FALSE
121431,50,3,FALSE,FALSE
121476,30,4,FALSE,FALSE
121571,30,8,FALSE,FALSE
121738,50,19,FALSE,FALSE
122133,30,3,TRUE,FALSE
122211,30,4,FALSE,FALSE
122299,50,65,FALSE,FALSE
122334,30,1,FALSE,FALSE
122533,30,199,TRUE,TRUE
122635,30,24,TRUE,FALSE
122690,50,3,FALSE,FALSE
122817,50,74,TRUE,FALSE
122975,30,197,TRUE,TRUE
122981,30,40,FALSE,FALSE
123038,50,9,FALSE,FALSE
123083,50,29,FALSE,FALSE
123121,50,66,TRUE,FALSE
123318,50,48,TRUE,FALSE
123406,50,14,FALSE,FALSE
123522,50,15,FALSE,FALSE
123638,30,50,TRUE,FALSE
123904,30,2,FALSE,FALSE
123937,50,39,TRUE,FALSE
124004,30,16,FALSE,FALSE
124022,30,6,TRUE,FALSE
124379,50,124,FALSE,TRUE
124432,50,0,FALSE,FALSE
124568,50,4,FALSE,FALSE
124702,30,93,TRUE,TRUE
124729,30,41,TRUE,FALSE
124759,30,2,FALSE,FALSE
124945,30,16,TRUE,FALSE
125019,30,8,FALSE,FALSE
125035,50,4,FALSE,FALSE
125058,30,38,TRUE,FALSE
125379,30,91,TRUE,TRUE
125416,30,19,FALSE,FALSE
125523,30,344,TRUE,TRUE
125735,50,73,FALSE,FALSE
125749,50,11,FALSE,FALSE
125752,30,2,TRUE,FALSE
125925,30,51,TRUE,FALSE
125951,30,1,FALSE,FALSE
125996,50,33,TRUE,TRUE
126043,50,142,TRUE,FALSE
126289,30,44,TRUE,FALSE
126418,50,44,TRUE,FALSE
126645,30,222,TRUE,TRUE
126812,30,11,FALSE,FALSE
126972,50,14,FALSE,FALSE
127003,50,6,FALSE,FALSE
127428,30,12,TRUE,FALSE
127467,50,15,TRUE,FALSE
127487,30,200,TRUE,TRUE
127596,50,6,TRUE,FALSE
127794,30,35,FALSE,FALSE
127814,30,3,FALSE,FALSE
127839,30,5,FALSE,TRUE
127893,30,13,FALSE,FALSE
128079,30,17,TRUE,FALSE
128334,30,3,FALSE,FALSE
128346,30,43,TRUE,FALSE
128355,50,4,TRUE,FALSE
128450,50,2,FALSE,FALSE
128547,50,64,FALSE,FALSE
128817,30,399,FALSE,TRUE
128956,30,60,TRUE,FALSE
128989,50,216,TRUE,FALSE
129110,50,42,TRUE,FALSE
129131,50,18,TRUE,FALSE
129156,50,15,FALSE,FALSE
129203,50,1,FALSE,FALSE
129208,30,14,FALSE,FALSE
129260,30,129,FALSE,TRUE
129284,50,2,FALSE,FALSE
129335,50,2,FALSE,FALSE
129391,30,26,FALSE,FALSE
129682,30,12,TRUE,FALSE
129826,50,13,FALSE,FALSE
130176,50,17,TRUE,FALSE
130250,50,13,TRUE,FALSE
130260,30,7,FALSE,FALSE
130271,30,23,TRUE,FALSE
130391,30,33,FALSE,FALSE
130412,30,38,FALSE,FALSE
130417,50,36,TRUE,TRUE
130572,50,55,TRUE,FALSE
130879,30,159,TRUE,TRUE
131233,30,11,FALSE,FALSE
131261,30,4,FALSE,FALSE
131314,30,2,FALSE,FALSE
131358,50,69,TRUE,TRUE
131740,30,74,TRUE,FALSE
132154,30,4,FALSE,FALSE
132240,30,4,FALSE,FALSE
132330,30,113,TRUE,FALSE
132503,30,1,FALSE,FALSE
132756,50,5,FALSE,FALSE
132794,50,0,FALSE,FALSE
132919,50,36,TRUE,FALSE
132928,50,139,TRUE,TRUE
132961,50,79,TRUE,FALSE
133088,30,50,TRUE,FALSE
133102,50,11,FALSE,FALSE
133577,30,331,TRUE,TRUE
133783,30,12,FALSE,FALSE
133854,50,29,TRUE,FALSE
133961,50,26,FALSE,FALSE
134380,50,117,TRUE,FALSE
134381,50,7,TRUE,FALSE
134386,50,23,FALSE,FALSE
134428,50,26,FALSE,FALSE
134595,50,2,FALSE,FALSE
134621,50,40,TRUE,FALSE
134692,30,15,FALSE,FALSE
134763,50,32,TRUE,FALSE
134875,50,10,TRUE,FALSE
134885,30,432,TRUE,TRUE
134891,50,2,FALSE,FALSE
134914,30,8,TRUE,FALSE
135084,50,16,TRUE,FALSE
135220,50,148,TRUE,TRUE
135232,30,2,FALSE,FALSE
135315,30,2,FALSE,FALSE
135435,50,1,FALSE,FALSE
135479,30,4,FALSE,FALSE
135584,30,4,FALSE,TRUE
135693,30,149,TRUE,TRUE
135739,30,13,FALSE,FALSE
135910,50,5,FALSE,FALSE
135919,30,21,FALSE,TRUE
135978,30,80,FALSE,TRUE
136109,50,1,FALSE,FALSE
136363,50,0,FALSE,FALSE
136453,30,12,FALSE,FALSE
136496,50,1,FALSE,FALSE
136506,30,9,FALSE,FALSE
136638,30,15,FALSE,FALSE
136647,30,13,FALSE,FALSE
136724,50,9,TRUE,FALSE
136945,30,12,TRUE,FALSE
137089,50,2,FALSE,FALSE
137158,30,7,FALSE,FALSE
137177,30,45,FALSE,FALSE
137354,30,18,FALSE,FALSE
137380,50,43,TRUE,TRUE
137445,50,284,TRUE,TRUE
137520,30,9,TRUE,FALSE
137546,50,5,FALSE,FALSE
137570,30,181,TRUE,TRUE
137586,50,21,TRUE,FALSE
137752,50,27,FALSE,FALSE
137865,30,39,TRUE,FALSE
137911,50,19,TRUE,TRUE
138070,50,32,TRUE,FALSE
138234,30,75,TRUE,TRUE
138257,50,0,FALSE,FALSE
138315,30,10,FALSE,FALSE
138392,50,34,TRUE,FALSE
138521,30,4,TRUE,FALSE
138561,30,22,FALSE,FALSE
138622,50,16,TRUE,FALSE
138886,30,59,TRUE,TRUE
138891,30,231,TRUE,TRUE
138918,30,2,FALSE,FALSE
139072,50,681,FALSE,TRUE
139081,50,8,FALSE,FALSE
139206,50,0,FALSE,FALSE
139211,50,3,FALSE,FALSE
139264,30,311,TRUE,TRUE
139309,50,6,FALSE,FALSE
139581,50,103,TRUE,TRUE
139772,30,80,FALSE,TRUE
139856,50,2,FALSE,FALSE
140041,30,70,TRUE,TRUE
140102,50,10,FALSE,FALSE
140335,50,3,FALSE,FALSE
140468,30,27,TRUE,FALSE
140695,50,2,FALSE,FALSE
140734,30,51,FALSE,TRUE
140907,30,81,TRUE,FALSE
141059,50,28,FALSE,FALSE
141146,50,13,FALSE,FALSE
141163,30,44,TRUE,FALSE
141256,50,10,FALSE,FALSE
141275,30,12,TRUE,FALSE
141449,50,124,FALSE,TRUE
141509,30,1,FALSE,FALSE
141613,30,23,FALSE,FALSE
141698,50,36,FALSE,FALSE
141837,30,6,FALSE,FALSE
141928,50,2,FALSE,FALSE
141967,50,3,TRUE,FALSE
142162,50,11,FALSE,FALSE
142359,50,66,TRUE,TRUE
142413,50,35,TRUE,FALSE
142456,50,9,TRUE,FALSE
142665,50,28,TRUE,FALSE
142718,30,29,TRUE,FALSE
142942,50,1,FALSE,FALSE
142964,30,3,FALSE,FALSE
142985,50,57,TRUE,TRUE
143079,50,24,FALSE,FALSE
143115,50,13,TRUE,TRUE
143123,50,4,TRUE,FALSE
143284,30,8,FALSE,FALSE
143386,30,1,FALSE,FALSE
143514,30,15,TRUE,FALSE
143691,30,10,FALSE,FALSE
143939,50,57,TRUE,FALSE
143962,50,4,FALSE,FALSE
144087,30,1,FALSE,FALSE
144110,50,0,FALSE,FALSE
144120,30,52,TRUE,FALSE
144252,30,1,FALSE,FALSE
144287,30,18,TRUE,FALSE
144430,30,3,FALSE,FALSE
144470,50,7,FALSE,FALSE
144493,50,29,FALSE,FALSE
144553,30,9,FALSE,FALSE
144571,50,87,TRUE,TRUE
144664,30,45,TRUE,FALSE
144692,30,6,FALSE,FALSE
144935,30,5,FALSE,FALSE
145093,50,25,TRUE,FALSE
145225,50,75,TRUE,TRUE
145307,50,22,TRUE,TRUE
145401,30,3,FALSE,FALSE
145539,50,1,FALSE,FALSE
145578,30,7,FALSE,FALSE
145763,50,30,FALSE,TRUE
145852,30,186,TRUE,TRUE
145917,50,3,FALSE,FALSE
145938,30,53,TRUE,FALSE
146150,30,3,TRUE,FALSE
146164,50,3,FALSE,FALSE
146269,50,29,FALSE,FALSE
146394,30,2,TRUE,FALSE
146502,30,15,TRUE,FALSE
146715,50,134,TRUE,TRUE
146772,30,2,FALSE,FALSE
146836,30,16,FALSE,FALSE
146898,30,347,TRUE,TRUE
146937,50,29,FALSE,FALSE
146981,50,12,FALSE,FALSE
147246,50,95,TRUE,FALSE
147292,50,76,FALSE,TRUE
147334,50,22,TRUE,TRUE
147450,50,6,FALSE,FALSE
147507,50,7,FALSE,FALSE
147572,50,18,TRUE,TRUE
147639,30,11,FALSE,FALSE
147685,50,71,TRUE,FALSE
147826,30,8,FALSE,FALSE
147830,50,12,TRUE,TRUE
147836,30,22,FALSE,FALSE
148012,30,6,FALSE,FALSE
148083,50,0,FALSE,FALSE
148166,30,211,TRUE,FALSE
148248,50,3,FALSE,FALSE
148254,30,10,FALSE,FALSE
148358,30,137,FALSE,TRUE
148453,50,0,FALSE,FALSE
148488,50,1,FALSE,FALSE
148574,50,1,FALSE,FALSE
148772,50,30,TRUE,FALSE
148811,50,49,FALSE,FALSE
148974,50,50,TRUE,FALSE
149244,30,0,FALSE,FALSE
149272,50,42,FALSE,TRUE
149329,30,4,FALSE,FALSE
149473,30,14,FALSE,FALSE
149574,30,60,TRUE,FALSE
149626,50,5,FALSE,FALSE
149641,30,3,FALSE,FALSE
149721,50,30,TRUE,FALSE
149805,50,35,TRUE,TRUE
149859,50,3,FALSE,FALSE
149896,50,116,TRUE,TRUE
150039,30,503,TRUE,FALSE
150056,50,70,FALSE,FALSE
150076,50,45,TRUE,TRUE
150102,50,74,TRUE,FALSE
150178,50,60,FALSE,TRUE
150398,50,169,TRUE,TRUE
150529,30,6,FALSE,FALSE
150547,50,42,FALSE,FALSE
150648,30,35,FALSE,TRUE
150818,50,43,TRUE,FALSE
150860,50,11,FALSE,FALSE
150861,50,185,TRUE,FALSE
150936,50,2,FALSE,FALSE
151171,50,21,FALSE,FALSE
151188,50,10,FALSE,FALSE
151255,50,15,TRUE,FALSE
151297,50,34,TRUE,FALSE
151354,30,27,TRUE,FALSE
151367,30,222,TRUE,TRUE
151387,50,0,FALSE,FALSE
151428,30,0,FALSE,FALSE
151543,50,20,TRUE,FALSE
151588,50,32,TRUE,TRUE
151823,30,13,FALSE,FALSE
151846,30,20,TRUE,FALSE
152136,30,3,FALSE,FALSE
152233,50,11,FALSE,FALSE
152269,50,12,FALSE,FALSE
152371,30,25,FALSE,FALSE
152596,30,31,TRUE,FALSE
152747,30,0,FALSE,FALSE
152824,50,62,TRUE,FALSE
153206,50,12,FALSE,FALSE
153448,30,3,FALSE,FALSE
153509,50,3,FALSE,FALSE
153715,50,7,FALSE,FALSE
153746,50,3,FALSE,FALSE
153879,50,3,FALSE,FALSE
153921,30,22,FALSE,FALSE
154098,50,118,TRUE,FALSE
154141,50,24,TRUE,FALSE
154165,50,4,FALSE,FALSE
154254,30,19,TRUE,FALSE
154280,50,16,FALSE,FALSE
154381,50,18,TRUE,FALSE
154392,30,28,TRUE,FALSE
154490,50,117,TRUE,TRUE
154535,30,7,TRUE,FALSE
154658,50,37,TRUE,FALSE
154666,50,20,TRUE,FALSE
154849,30,1,FALSE,FALSE
154995,50,4,FALSE,FALSE
155074,30,9,TRUE,FALSE
155505,30,23,TRUE,FALSE
155627,30,1,FALSE,FALSE
155665,50,87,TRUE,FALSE
155726,50,103,TRUE,TRUE
155827,50,29,FALSE,FALSE
155888,30,5,FALSE,FALSE
155941,50,28,FALSE,FALSE
155958,50,25,TRUE,FALSE
156189,30,16,FALSE,FALSE
156220,30,212,TRUE,TRUE
156370,30,12,FALSE,TRUE
156403,50,31,TRUE,FALSE
156485,30,5,TRUE,FALSE
156697,30,762,TRUE,TRUE
156750,30,12,FALSE,FALSE
156852,30,23,TRUE,FALSE
156990,50,49,FALSE,TRUE
157002,50,16,FALSE,FALSE
157010,30,10,FALSE,FALSE
157098,50,3,FALSE,FALSE
157124,30,3,FALSE,FALSE
157149,50,1,FALSE,FALSE
157151,30,1,FALSE,FALSE
157168,50,32,TRUE,FALSE
157385,50,3,FALSE,FALSE
157553,30,24,TRUE,TRUE
157584,30,62,TRUE,FALSE
157624,50,16,TRUE,FALSE
157879,50,313,TRUE,TRUE
157929,50,21,FALSE,FALSE
158094,30,42,TRUE,FALSE
158279,30,2,FALSE,FALSE
158375,50,16,TRUE,FALSE
158459,50,57,TRUE,TRUE
158501,50,8,FALSE,FALSE
158595,50,33,TRUE,FALSE
158623,50,1,FALSE,FALSE
158679,30,43,TRUE,FALSE
158710,30,0,FALSE,FALSE
158820,50,294,TRUE,FALSE
159013,30,4,FALSE,FALSE
159030,30,0,FALSE,FALSE
159050,30,16,TRUE,FALSE
159068,30,37,FALSE,FALSE
159201,30,5,FALSE,FALSE
159273,30,2,FALSE,FALSE
159335,50,17,TRUE,FALSE
159569,50,41,TRUE,FALSE
159606,50,3,FALSE,FALSE
159637,30,2,FALSE,FALSE
159790,30,6,FALSE,FALSE
159811,30,12,FALSE,FALSE
159871,50,141,TRUE,FALSE
159887,30,15,FALSE,FALSE
159961,50,5,FALSE,FALSE
160149,30,3,FALSE,FALSE
160152,30,44,FALSE,FALSE
160169,30,4,FALSE,FALSE
160191,30,58,TRUE,FALSE
160268,30,384,TRUE,TRUE
160315,30,41,TRUE,FALSE
160475,50,0,FALSE,FALSE
160706,30,32,TRUE,FALSE
160982,50,21,TRUE,FALSE
161056,50,4,FALSE,FALSE
161358,50,12,TRUE,FALSE
161890,50,2,FALSE,FALSE
161945,50,9,TRUE,FALSE
161999,30,8,FALSE,TRUE
162054,30,16,FALSE,FALSE
162085,30,253,TRUE,TRUE
162166,30,9,TRUE,FALSE
162205,30,35,TRUE,TRUE
162303,30,2,FALSE,FALSE
162399,50,13,FALSE,FALSE
162493,30,0,FALSE,FALSE
162877,30,14,FALSE,FALSE
163067,50,32,TRUE,FALSE
163075,50,93,TRUE,TRUE
163117,50,4,FALSE,FALSE
163195,50,109,TRUE,TRUE
163209,30,53,FALSE,TRUE
163279,50,79,TRUE,FALSE
163504,30,0,FALSE,FALSE
163607,50,12,FALSE,FALSE
163689,50,331,TRUE,TRUE
163693,30,9,FALSE,FALSE
163794,30,12,TRUE,FALSE
163912,50,114,TRUE,FALSE
164005,30,2,FALSE,FALSE
164057,50,30,TRUE,FALSE
164270,50,1,FALSE,FALSE
164319,30,144,TRUE,FALSE
164380,50,0,FALSE,FALSE
164413,30,64,TRUE,FALSE
164652,50,59,TRUE,FALSE
164711,30,6,TRUE,FALSE
164951,50,1,FALSE,FALSE
165037,50,10,FALSE,FALSE
165122,50,15,FALSE,FALSE
165459,50,1,FALSE,FALSE
165507,50,15,FALSE,FALSE
165565,30,409,TRUE,TRUE
165633,30,45,TRUE,FALSE
165643,50,19,FALSE,FALSE
165807,50,8,TRUE,FALSE
165902,30,6,FALSE,FALSE
165967,50,56,FALSE,FALSE
165990,50,28,TRUE,FALSE
166021,30,6,FALSE,FALSE
166026,30,4,FALSE,FALSE
166189,50,0,FALSE,FALSE
166349,30,75,FALSE,TRUE
166402,50,22,TRUE,TRUE
166505,30,3,FALSE,FALSE
166549,50,5,FALSE,FALSE
166647,50,6,FALSE,FALSE
166818,50,14,FALSE,FALSE
166972,50,83,TRUE,FALSE
167030,30,5,FALSE,TRUE
167120,30,32,TRUE,TRUE
167220,50,31,FALSE,FALSE
167311,50,1,FALSE,FALSE
167424,50,1,FALSE,FALSE
167446,30,343,FALSE,TRUE
167447,30,3,FALSE,FALSE
167625,50,37,TRUE,FALSE
167993,30,0,FALSE,FALSE
168124,50,10,FALSE,FALSE
168191,30,62,TRUE,TRUE
168212,30,8,FALSE,FALSE
168425,50,18,FALSE,FALSE
168439,50,16,FALSE,FALSE
168613,30,21,TRUE,FALSE
168648,30,75,TRUE,FALSE
168732,30,168,FALSE,TRUE
168790,50,5,FALSE,FALSE
168885,50,6,FALSE,FALSE
169163,30,2,FALSE,FALSE
169254,30,327,TRUE,FALSE
169278,30,39,TRUE,FALSE
169330,50,3,FALSE,FALSE
169714,30,4,TRUE,FALSE
169909,30,14,FALSE,FALSE
170045,50,133,TRUE,TRUE
170086,50,3,FALSE,FALSE
170171,30,379,TRUE,TRUE
170172,30,43,TRUE,FALSE
170266,50,15,FALSE,FALSE
170496,30,68,TRUE,FALSE
170502,50,337,TRUE,TRUE
170510,50,5,FALSE,FALSE
170619,30,3,FALSE,FALSE
170811,50,0,FALSE,FALSE
170887,50,13,FALSE,FALSE
171130,30,9,TRUE,FALSE
171285,50,94,TRUE,FALSE
171406,30,470,TRUE,TRUE
171635,50,7,FALSE,FALSE
171875,30,105,TRUE,TRUE
171972,50,62,FALSE,TRUE
172077,30,4,FALSE,FALSE
172138,50,12,FALSE,FALSE
172353,30,15,TRUE,FALSE
172381,50,44,TRUE,FALSE
172400,50,6,TRUE,FALSE
172857,30,73,TRUE,TRUE
173039,30,32,TRUE,FALSE
173129,50,69,TRUE,TRUE
173351,50,27,TRUE,FALSE
173419,50,51,FALSE,FALSE
173478,50,378,TRUE,TRUE
173654,30,14,FALSE,FALSE
173708,50,288,TRUE,TRUE
173971,30,44,FALSE,FALSE
173991,30,22,FALSE,FALSE
174156,50,1,FALSE,FALSE
174194,50,37,FALSE,FALSE
174195,50,18,FALSE,FALSE
174304,50,81,TRUE,TRUE
174328,30,33,TRUE,TRUE
174426,30,0,FALSE,FALSE
174807,30,128,TRUE,FALSE
174817,50,6,FALSE,FALSE
174841,30,6,FALSE,FALSE
174944,50,3,FALSE,FALSE
175086,30,0,FALSE,FALSE
175124,30,7,TRUE,FALSE
175200,30,20,TRUE,FALSE
175324,50,13,TRUE,FALSE
175412,30,64,FALSE,FALSE
175561,50,435,TRUE,TRUE
175628,30,21,FALSE,FALSE
175831,50,138,TRUE,FALSE
176021,50,229,TRUE,TRUE
176027,50,3,FALSE,FALSE
176094,30,7,FALSE,FALSE
176322,30,8,TRUE,FALSE
176347,30,6,FALSE,FALSE
176487,30,19,FALSE,FALSE
176813,30,8,TRUE,FALSE
176905,30,19,TRUE,FALSE
177192,50,11,FALSE,TRUE
177321,30,7,FALSE,FALSE
177328,30,23,TRUE,FALSE
177337,50,10,TRUE,FALSE
177373,50,1,FALSE,FALSE
177454,30,65,TRUE,TRUE
177463,50,8,FALSE,FALSE
177477,50,36,TRUE,FALSE
